id,datum,pacient_prvni_zaznam,kum_pacient_prvni_zaznam,pocet_hosp,stav_bez_priznaku,stav_lehky,stav_stredni,stav_tezky,jip,kyslik,hfno,upv,ecmo,tezky_upv_ecmo,umrti,kum_umrti
0d3b8861-8a05-4191-acd5-f0ce97ee4182,2021-11-20,494,149130,5196,477,1568,2385,766,752,2112,367,356,14,767,92,28684
5306512d-b2bb-4d72-9329-195bfb105776,2021-11-21,495,149625,5401,472,1653,2494,782,781,2224,368,367,16,783,107,28791
30908d89-c559-4675-84d5-26892de6a863,2021-11-22,854,150479,5993,588,1954,2630,821,817,2295,386,377,17,822,104,28895
60af2d0e-40d8-427e-929c-32d2e2496dc9,2021-11-23,750,151229,6110,591,1998,2665,856,859,2344,406,402,16,857,107,29002
292204eb-c7c9-4ef1-92bf-8176daa7f646,2021-11-24,712,151941,6202,590,2003,2722,887,864,2391,439,396,16,888,90,29092
933a6cc6-57f6-4ae0-ab0a-2c9d434d4183,2021-11-25,720,152661,6310,566,2046,2770,928,890,2441,470,404,17,929,107,29199
4e83cb19-0e22-495b-b22c-3593d2edb88e,2021-11-26,763,153424,6409,578,2164,2718,949,910,2367,472,432,16,950,113,29312
0be1ccef-94d4-449c-8aac-520306b495a7,2021-11-27,527,153951,6196,537,1903,2783,973,928,2478,467,459,17,974,91,29403
68d57157-f131-4e82-9b43-8f8b070b175f,2021-11-28,489,154440,6395,522,1961,2901,1011,941,2603,488,475,17,1011,114,29517
97f3bd3e-0f73-4649-8e05-59dca8924453,2021-11-29,819,155259,7067,681,2331,2954,1101,986,2600,538,498,18,1101,102,29619
ec1a2e7f-9c5e-468b-b0dd-b7b97aadfb67,2021-11-30,730,155989,7001,643,2242,2999,1117,989,2649,524,516,17,1118,118,29737
d74431a7-1b3c-4bbd-9904-1ddd6356b709,2021-12-01,697,156686,6944,640,2175,3024,1105,980,2679,520,517,16,1106,134,29871
ac6eb81c-d215-4c27-84c3-42f3f27b8a85,2021-12-02,731,157417,7039,685,2144,3122,1088,971,2786,506,504,15,1089,120,29991
de4a13f9-27d1-4d89-a031-0d4644fc5be9,2021-12-03,643,158060,6992,639,2211,3069,1073,964,2714,505,509,21,1074,110,30101
178ce86c-a4bb-4acc-a24b-c36940972619,2021-12-04,438,158498,6507,594,1874,3004,1035,934,2709,473,507,22,1036,103,30204
b206e1c7-e516-4732-9667-f462074b1510,2021-12-05,443,158941,6604,616,1863,3079,1046,962,2777,483,508,23,1047,100,30304
fc3e0823-018b-423f-8c53-57c9ff8b1526,2021-12-06,676,159617,7020,704,2182,3071,1063,984,2740,498,504,26,1064,105,30409
6722ec6d-2021-4554-acfd-5c77ebfcf724,2021-12-07,404,160021,6670,645,2036,2949,1040,981,2650,469,515,25,1042,61,30470
