prirustkovy_pocet_nakazenych-12,prirustkovy_pocet_vylecenych-12,prirustkovy_pocet_umrti-12,first_vaccine_cumulative-12,second_vaccine_cumulative-12,aktualne_nakazenych-12,prirustkovy_pocet_nakazenych-11,prirustkovy_pocet_vylecenych-11,prirustkovy_pocet_umrti-11,first_vaccine_cumulative-11,second_vaccine_cumulative-11,aktualne_nakazenych-11,prirustkovy_pocet_nakazenych-10,prirustkovy_pocet_vylecenych-10,prirustkovy_pocet_umrti-10,first_vaccine_cumulative-10,second_vaccine_cumulative-10,aktualne_nakazenych-10,prirustkovy_pocet_nakazenych-9,prirustkovy_pocet_vylecenych-9,prirustkovy_pocet_umrti-9,first_vaccine_cumulative-9,second_vaccine_cumulative-9,aktualne_nakazenych-9,prirustkovy_pocet_nakazenych-8,prirustkovy_pocet_vylecenych-8,prirustkovy_pocet_umrti-8,first_vaccine_cumulative-8,second_vaccine_cumulative-8,aktualne_nakazenych-8,prirustkovy_pocet_nakazenych-7,prirustkovy_pocet_vylecenych-7,prirustkovy_pocet_umrti-7,first_vaccine_cumulative-7,second_vaccine_cumulative-7,aktualne_nakazenych-7,prirustkovy_pocet_nakazenych-6,prirustkovy_pocet_vylecenych-6,prirustkovy_pocet_umrti-6,first_vaccine_cumulative-6,second_vaccine_cumulative-6,aktualne_nakazenych-6,prirustkovy_pocet_nakazenych-5,prirustkovy_pocet_vylecenych-5,prirustkovy_pocet_umrti-5,first_vaccine_cumulative-5,second_vaccine_cumulative-5,aktualne_nakazenych-5,prirustkovy_pocet_nakazenych-4,prirustkovy_pocet_vylecenych-4,prirustkovy_pocet_umrti-4,first_vaccine_cumulative-4,second_vaccine_cumulative-4,aktualne_nakazenych-4,prirustkovy_pocet_nakazenych-3,prirustkovy_pocet_vylecenych-3,prirustkovy_pocet_umrti-3,first_vaccine_cumulative-3,second_vaccine_cumulative-3,aktualne_nakazenych-3,prirustkovy_pocet_nakazenych-2,prirustkovy_pocet_vylecenych-2,prirustkovy_pocet_umrti-2,first_vaccine_cumulative-2,second_vaccine_cumulative-2,aktualne_nakazenych-2,prirustkovy_pocet_nakazenych-1,prirustkovy_pocet_vylecenych-1,prirustkovy_pocet_umrti-1,first_vaccine_cumulative-1,second_vaccine_cumulative-1,aktualne_nakazenych-1
14983,787,213,790533,304394,150654,7039,330,178,807106,305786,157185,3342,282,229,820885,306835,160016,10642,17062,238,848102,315131,153358,14051,15497,219,889533,326863,151693,12046,14674,199,924553,338137,148866,10685,13772,214,960210,352514,145565,9731,13497,173,993341,363698,141626,5495,4930,185,1008101,364741,142006,2393,3990,193,1015032,366292,140216,8251,15883,210,1036990,376470,132374,10983,14747,193,1063461,390106,128417
7039,330,178,807106,305786,157185,3342,282,229,820885,306835,160016,10642,17062,238,848102,315131,153358,14051,15497,219,889533,326863,151693,12046,14674,199,924553,338137,148866,10685,13772,214,960210,352514,145565,9731,13497,173,993341,363698,141626,5495,4930,185,1008101,364741,142006,2393,3990,193,1015032,366292,140216,8251,15883,210,1036990,376470,132374,10983,14747,193,1063461,390106,128417,8862,13254,185,1087207,405052,123840
3342,282,229,820885,306835,160016,10642,17062,238,848102,315131,153358,14051,15497,219,889533,326863,151693,12046,14674,199,924553,338137,148866,10685,13772,214,960210,352514,145565,9731,13497,173,993341,363698,141626,5495,4930,185,1008101,364741,142006,2393,3990,193,1015032,366292,140216,8251,15883,210,1036990,376470,132374,10983,14747,193,1063461,390106,128417,8862,13254,185,1087207,405052,123840,7941,12459,161,1113350,425849,119161
10642,17062,238,848102,315131,153358,14051,15497,219,889533,326863,151693,12046,14674,199,924553,338137,148866,10685,13772,214,960210,352514,145565,9731,13497,173,993341,363698,141626,5495,4930,185,1008101,364741,142006,2393,3990,193,1015032,366292,140216,8251,15883,210,1036990,376470,132374,10983,14747,193,1063461,390106,128417,8862,13254,185,1087207,405052,123840,7941,12459,161,1113350,425849,119161,7727,12274,155,1138456,443702,114459
14051,15497,219,889533,326863,151693,12046,14674,199,924553,338137,148866,10685,13772,214,960210,352514,145565,9731,13497,173,993341,363698,141626,5495,4930,185,1008101,364741,142006,2393,3990,193,1015032,366292,140216,8251,15883,210,1036990,376470,132374,10983,14747,193,1063461,390106,128417,8862,13254,185,1087207,405052,123840,7941,12459,161,1113350,425849,119161,7727,12274,155,1138456,443702,114459,3980,4243,181,1148468,448410,114015
12046,14674,199,924553,338137,148866,10685,13772,214,960210,352514,145565,9731,13497,173,993341,363698,141626,5495,4930,185,1008101,364741,142006,2393,3990,193,1015032,366292,140216,8251,15883,210,1036990,376470,132374,10983,14747,193,1063461,390106,128417,8862,13254,185,1087207,405052,123840,7941,12459,161,1113350,425849,119161,7727,12274,155,1138456,443702,114459,3980,4243,181,1148468,448410,114015,1745,3341,117,1152277,452315,112302
10685,13772,214,960210,352514,145565,9731,13497,173,993341,363698,141626,5495,4930,185,1008101,364741,142006,2393,3990,193,1015032,366292,140216,8251,15883,210,1036990,376470,132374,10983,14747,193,1063461,390106,128417,8862,13254,185,1087207,405052,123840,7941,12459,161,1113350,425849,119161,7727,12274,155,1138456,443702,114459,3980,4243,181,1148468,448410,114015,1745,3341,117,1152277,452315,112302,6948,14527,181,1170748,475101,104542
9731,13497,173,993341,363698,141626,5495,4930,185,1008101,364741,142006,2393,3990,193,1015032,366292,140216,8251,15883,210,1036990,376470,132374,10983,14747,193,1063461,390106,128417,8862,13254,185,1087207,405052,123840,7941,12459,161,1113350,425849,119161,7727,12274,155,1138456,443702,114459,3980,4243,181,1148468,448410,114015,1745,3341,117,1152277,452315,112302,6948,14527,181,1170748,475101,104542,8642,12677,171,1196692,496862,100336
5495,4930,185,1008101,364741,142006,2393,3990,193,1015032,366292,140216,8251,15883,210,1036990,376470,132374,10983,14747,193,1063461,390106,128417,8862,13254,185,1087207,405052,123840,7941,12459,161,1113350,425849,119161,7727,12274,155,1138456,443702,114459,3980,4243,181,1148468,448410,114015,1745,3341,117,1152277,452315,112302,6948,14527,181,1170748,475101,104542,8642,12677,171,1196692,496862,100336,7274,11017,153,1219252,522841,96440
2393,3990,193,1015032,366292,140216,8251,15883,210,1036990,376470,132374,10983,14747,193,1063461,390106,128417,8862,13254,185,1087207,405052,123840,7941,12459,161,1113350,425849,119161,7727,12274,155,1138456,443702,114459,3980,4243,181,1148468,448410,114015,1745,3341,117,1152277,452315,112302,6948,14527,181,1170748,475101,104542,8642,12677,171,1196692,496862,100336,7274,11017,153,1219252,522841,96440,6253,9757,152,1244712,557596,92784
8251,15883,210,1036990,376470,132374,10983,14747,193,1063461,390106,128417,8862,13254,185,1087207,405052,123840,7941,12459,161,1113350,425849,119161,7727,12274,155,1138456,443702,114459,3980,4243,181,1148468,448410,114015,1745,3341,117,1152277,452315,112302,6948,14527,181,1170748,475101,104542,8642,12677,171,1196692,496862,100336,7274,11017,153,1219252,522841,96440,6253,9757,152,1244712,557596,92784,3840,9369,104,1250969,569882,87151
10983,14747,193,1063461,390106,128417,8862,13254,185,1087207,405052,123840,7941,12459,161,1113350,425849,119161,7727,12274,155,1138456,443702,114459,3980,4243,181,1148468,448410,114015,1745,3341,117,1152277,452315,112302,6948,14527,181,1170748,475101,104542,8642,12677,171,1196692,496862,100336,7274,11017,153,1219252,522841,96440,6253,9757,152,1244712,557596,92784,3840,9369,104,1250969,569882,87151,2160,2987,126,1254464,581959,86198
8862,13254,185,1087207,405052,123840,7941,12459,161,1113350,425849,119161,7727,12274,155,1138456,443702,114459,3980,4243,181,1148468,448410,114015,1745,3341,117,1152277,452315,112302,6948,14527,181,1170748,475101,104542,8642,12677,171,1196692,496862,100336,7274,11017,153,1219252,522841,96440,6253,9757,152,1244712,557596,92784,3840,9369,104,1250969,569882,87151,2160,2987,126,1254464,581959,86198,1930,2543,146,1257714,591515,85439
7941,12459,161,1113350,425849,119161,7727,12274,155,1138456,443702,114459,3980,4243,181,1148468,448410,114015,1745,3341,117,1152277,452315,112302,6948,14527,181,1170748,475101,104542,8642,12677,171,1196692,496862,100336,7274,11017,153,1219252,522841,96440,6253,9757,152,1244712,557596,92784,3840,9369,104,1250969,569882,87151,2160,2987,126,1254464,581959,86198,1930,2543,146,1257714,591515,85439,1427,11104,124,1260136,600124,75638
7727,12274,155,1138456,443702,114459,3980,4243,181,1148468,448410,114015,1745,3341,117,1152277,452315,112302,6948,14527,181,1170748,475101,104542,8642,12677,171,1196692,496862,100336,7274,11017,153,1219252,522841,96440,6253,9757,152,1244712,557596,92784,3840,9369,104,1250969,569882,87151,2160,2987,126,1254464,581959,86198,1930,2543,146,1257714,591515,85439,1427,11104,124,1260136,600124,75638,5596,9758,114,1275356,628478,71362
3980,4243,181,1148468,448410,114015,1745,3341,117,1152277,452315,112302,6948,14527,181,1170748,475101,104542,8642,12677,171,1196692,496862,100336,7274,11017,153,1219252,522841,96440,6253,9757,152,1244712,557596,92784,3840,9369,104,1250969,569882,87151,2160,2987,126,1254464,581959,86198,1930,2543,146,1257714,591515,85439,1427,11104,124,1260136,600124,75638,5596,9758,114,1275356,628478,71362,7059,8663,121,1297499,649168,69637
1745,3341,117,1152277,452315,112302,6948,14527,181,1170748,475101,104542,8642,12677,171,1196692,496862,100336,7274,11017,153,1219252,522841,96440,6253,9757,152,1244712,557596,92784,3840,9369,104,1250969,569882,87151,2160,2987,126,1254464,581959,86198,1930,2543,146,1257714,591515,85439,1427,11104,124,1260136,600124,75638,5596,9758,114,1275356,628478,71362,7059,8663,121,1297499,649168,69637,5293,7145,122,1336363,681685,67663
6948,14527,181,1170748,475101,104542,8642,12677,171,1196692,496862,100336,7274,11017,153,1219252,522841,96440,6253,9757,152,1244712,557596,92784,3840,9369,104,1250969,569882,87151,2160,2987,126,1254464,581959,86198,1930,2543,146,1257714,591515,85439,1427,11104,124,1260136,600124,75638,5596,9758,114,1275356,628478,71362,7059,8663,121,1297499,649168,69637,5293,7145,122,1336363,681685,67663,4830,7536,107,1377269,711903,64850
8642,12677,171,1196692,496862,100336,7274,11017,153,1219252,522841,96440,6253,9757,152,1244712,557596,92784,3840,9369,104,1250969,569882,87151,2160,2987,126,1254464,581959,86198,1930,2543,146,1257714,591515,85439,1427,11104,124,1260136,600124,75638,5596,9758,114,1275356,628478,71362,7059,8663,121,1297499,649168,69637,5293,7145,122,1336363,681685,67663,4830,7536,107,1377269,711903,64850,2217,2336,110,1393916,729976,64621
7274,11017,153,1219252,522841,96440,6253,9757,152,1244712,557596,92784,3840,9369,104,1250969,569882,87151,2160,2987,126,1254464,581959,86198,1930,2543,146,1257714,591515,85439,1427,11104,124,1260136,600124,75638,5596,9758,114,1275356,628478,71362,7059,8663,121,1297499,649168,69637,5293,7145,122,1336363,681685,67663,4830,7536,107,1377269,711903,64850,2217,2336,110,1393916,729976,64621,986,1982,93,1403485,741439,63532
6253,9757,152,1244712,557596,92784,3840,9369,104,1250969,569882,87151,2160,2987,126,1254464,581959,86198,1930,2543,146,1257714,591515,85439,1427,11104,124,1260136,600124,75638,5596,9758,114,1275356,628478,71362,7059,8663,121,1297499,649168,69637,5293,7145,122,1336363,681685,67663,4830,7536,107,1377269,711903,64850,2217,2336,110,1393916,729976,64621,986,1982,93,1403485,741439,63532,3872,9547,84,1440994,766604,57773
3840,9369,104,1250969,569882,87151,2160,2987,126,1254464,581959,86198,1930,2543,146,1257714,591515,85439,1427,11104,124,1260136,600124,75638,5596,9758,114,1275356,628478,71362,7059,8663,121,1297499,649168,69637,5293,7145,122,1336363,681685,67663,4830,7536,107,1377269,711903,64850,2217,2336,110,1393916,729976,64621,986,1982,93,1403485,741439,63532,3872,9547,84,1440994,766604,57773,5074,7679,91,1473281,786010,55077
2160,2987,126,1254464,581959,86198,1930,2543,146,1257714,591515,85439,1427,11104,124,1260136,600124,75638,5596,9758,114,1275356,628478,71362,7059,8663,121,1297499,649168,69637,5293,7145,122,1336363,681685,67663,4830,7536,107,1377269,711903,64850,2217,2336,110,1393916,729976,64621,986,1982,93,1403485,741439,63532,3872,9547,84,1440994,766604,57773,5074,7679,91,1473281,786010,55077,3720,6675,90,1511889,813581,52032
1930,2543,146,1257714,591515,85439,1427,11104,124,1260136,600124,75638,5596,9758,114,1275356,628478,71362,7059,8663,121,1297499,649168,69637,5293,7145,122,1336363,681685,67663,4830,7536,107,1377269,711903,64850,2217,2336,110,1393916,729976,64621,986,1982,93,1403485,741439,63532,3872,9547,84,1440994,766604,57773,5074,7679,91,1473281,786010,55077,3720,6675,90,1511889,813581,52032,3276,6119,86,1553473,836863,49103
1427,11104,124,1260136,600124,75638,5596,9758,114,1275356,628478,71362,7059,8663,121,1297499,649168,69637,5293,7145,122,1336363,681685,67663,4830,7536,107,1377269,711903,64850,2217,2336,110,1393916,729976,64621,986,1982,93,1403485,741439,63532,3872,9547,84,1440994,766604,57773,5074,7679,91,1473281,786010,55077,3720,6675,90,1511889,813581,52032,3276,6119,86,1553473,836863,49103,3221,2485,66,1595997,862475,49773
5596,9758,114,1275356,628478,71362,7059,8663,121,1297499,649168,69637,5293,7145,122,1336363,681685,67663,4830,7536,107,1377269,711903,64850,2217,2336,110,1393916,729976,64621,986,1982,93,1403485,741439,63532,3872,9547,84,1440994,766604,57773,5074,7679,91,1473281,786010,55077,3720,6675,90,1511889,813581,52032,3276,6119,86,1553473,836863,49103,3221,2485,66,1595997,862475,49773,1542,2065,74,1612685,871499,49176
7059,8663,121,1297499,649168,69637,5293,7145,122,1336363,681685,67663,4830,7536,107,1377269,711903,64850,2217,2336,110,1393916,729976,64621,986,1982,93,1403485,741439,63532,3872,9547,84,1440994,766604,57773,5074,7679,91,1473281,786010,55077,3720,6675,90,1511889,813581,52032,3276,6119,86,1553473,836863,49103,3221,2485,66,1595997,862475,49773,1542,2065,74,1612685,871499,49176,837,1744,78,1624557,874981,48191
5293,7145,122,1336363,681685,67663,4830,7536,107,1377269,711903,64850,2217,2336,110,1393916,729976,64621,986,1982,93,1403485,741439,63532,3872,9547,84,1440994,766604,57773,5074,7679,91,1473281,786010,55077,3720,6675,90,1511889,813581,52032,3276,6119,86,1553473,836863,49103,3221,2485,66,1595997,862475,49773,1542,2065,74,1612685,871499,49176,837,1744,78,1624557,874981,48191,3345,1532,72,1668529,890401,49932
4830,7536,107,1377269,711903,64850,2217,2336,110,1393916,729976,64621,986,1982,93,1403485,741439,63532,3872,9547,84,1440994,766604,57773,5074,7679,91,1473281,786010,55077,3720,6675,90,1511889,813581,52032,3276,6119,86,1553473,836863,49103,3221,2485,66,1595997,862475,49773,1542,2065,74,1612685,871499,49176,837,1744,78,1624557,874981,48191,3345,1532,72,1668529,890401,49932,3817,7786,64,1711635,905303,45899
2217,2336,110,1393916,729976,64621,986,1982,93,1403485,741439,63532,3872,9547,84,1440994,766604,57773,5074,7679,91,1473281,786010,55077,3720,6675,90,1511889,813581,52032,3276,6119,86,1553473,836863,49103,3221,2485,66,1595997,862475,49773,1542,2065,74,1612685,871499,49176,837,1744,78,1624557,874981,48191,3345,1532,72,1668529,890401,49932,3817,7786,64,1711635,905303,45899,2958,6287,64,1758889,919359,42506
986,1982,93,1403485,741439,63532,3872,9547,84,1440994,766604,57773,5074,7679,91,1473281,786010,55077,3720,6675,90,1511889,813581,52032,3276,6119,86,1553473,836863,49103,3221,2485,66,1595997,862475,49773,1542,2065,74,1612685,871499,49176,837,1744,78,1624557,874981,48191,3345,1532,72,1668529,890401,49932,3817,7786,64,1711635,905303,45899,2958,6287,64,1758889,919359,42506,2630,4620,56,1816092,937271,40460
3872,9547,84,1440994,766604,57773,5074,7679,91,1473281,786010,55077,3720,6675,90,1511889,813581,52032,3276,6119,86,1553473,836863,49103,3221,2485,66,1595997,862475,49773,1542,2065,74,1612685,871499,49176,837,1744,78,1624557,874981,48191,3345,1532,72,1668529,890401,49932,3817,7786,64,1711635,905303,45899,2958,6287,64,1758889,919359,42506,2630,4620,56,1816092,937271,40460,2608,4200,54,1866049,949099,38814
5074,7679,91,1473281,786010,55077,3720,6675,90,1511889,813581,52032,3276,6119,86,1553473,836863,49103,3221,2485,66,1595997,862475,49773,1542,2065,74,1612685,871499,49176,837,1744,78,1624557,874981,48191,3345,1532,72,1668529,890401,49932,3817,7786,64,1711635,905303,45899,2958,6287,64,1758889,919359,42506,2630,4620,56,1816092,937271,40460,2608,4200,54,1866049,949099,38814,1311,1432,57,1883875,954326,38636
3720,6675,90,1511889,813581,52032,3276,6119,86,1553473,836863,49103,3221,2485,66,1595997,862475,49773,1542,2065,74,1612685,871499,49176,837,1744,78,1624557,874981,48191,3345,1532,72,1668529,890401,49932,3817,7786,64,1711635,905303,45899,2958,6287,64,1758889,919359,42506,2630,4620,56,1816092,937271,40460,2608,4200,54,1866049,949099,38814,1311,1432,57,1883875,954326,38636,828,1166,53,1898561,958302,38245
3276,6119,86,1553473,836863,49103,3221,2485,66,1595997,862475,49773,1542,2065,74,1612685,871499,49176,837,1744,78,1624557,874981,48191,3345,1532,72,1668529,890401,49932,3817,7786,64,1711635,905303,45899,2958,6287,64,1758889,919359,42506,2630,4620,56,1816092,937271,40460,2608,4200,54,1866049,949099,38814,1311,1432,57,1883875,954326,38636,828,1166,53,1898561,958302,38245,2593,5585,58,1943779,964053,35195
3221,2485,66,1595997,862475,49773,1542,2065,74,1612685,871499,49176,837,1744,78,1624557,874981,48191,3345,1532,72,1668529,890401,49932,3817,7786,64,1711635,905303,45899,2958,6287,64,1758889,919359,42506,2630,4620,56,1816092,937271,40460,2608,4200,54,1866049,949099,38814,1311,1432,57,1883875,954326,38636,828,1166,53,1898561,958302,38245,2593,5585,58,1943779,964053,35195,3247,4144,51,1991112,975131,34247
1542,2065,74,1612685,871499,49176,837,1744,78,1624557,874981,48191,3345,1532,72,1668529,890401,49932,3817,7786,64,1711635,905303,45899,2958,6287,64,1758889,919359,42506,2630,4620,56,1816092,937271,40460,2608,4200,54,1866049,949099,38814,1311,1432,57,1883875,954326,38636,828,1166,53,1898561,958302,38245,2593,5585,58,1943779,964053,35195,3247,4144,51,1991112,975131,34247,2491,3575,67,2049854,987668,33096
837,1744,78,1624557,874981,48191,3345,1532,72,1668529,890401,49932,3817,7786,64,1711635,905303,45899,2958,6287,64,1758889,919359,42506,2630,4620,56,1816092,937271,40460,2608,4200,54,1866049,949099,38814,1311,1432,57,1883875,954326,38636,828,1166,53,1898561,958302,38245,2593,5585,58,1943779,964053,35195,3247,4144,51,1991112,975131,34247,2491,3575,67,2049854,987668,33096,2231,3039,42,2113770,1001593,32246
3345,1532,72,1668529,890401,49932,3817,7786,64,1711635,905303,45899,2958,6287,64,1758889,919359,42506,2630,4620,56,1816092,937271,40460,2608,4200,54,1866049,949099,38814,1311,1432,57,1883875,954326,38636,828,1166,53,1898561,958302,38245,2593,5585,58,1943779,964053,35195,3247,4144,51,1991112,975131,34247,2491,3575,67,2049854,987668,33096,2231,3039,42,2113770,1001593,32246,2173,3030,49,2176001,1010091,31340
3817,7786,64,1711635,905303,45899,2958,6287,64,1758889,919359,42506,2630,4620,56,1816092,937271,40460,2608,4200,54,1866049,949099,38814,1311,1432,57,1883875,954326,38636,828,1166,53,1898561,958302,38245,2593,5585,58,1943779,964053,35195,3247,4144,51,1991112,975131,34247,2491,3575,67,2049854,987668,33096,2231,3039,42,2113770,1001593,32246,2173,3030,49,2176001,1010091,31340,1173,1015,33,2195323,1013430,31465
2958,6287,64,1758889,919359,42506,2630,4620,56,1816092,937271,40460,2608,4200,54,1866049,949099,38814,1311,1432,57,1883875,954326,38636,828,1166,53,1898561,958302,38245,2593,5585,58,1943779,964053,35195,3247,4144,51,1991112,975131,34247,2491,3575,67,2049854,987668,33096,2231,3039,42,2113770,1001593,32246,2173,3030,49,2176001,1010091,31340,1173,1015,33,2195323,1013430,31465,511,795,34,2214233,1015665,31147
2630,4620,56,1816092,937271,40460,2608,4200,54,1866049,949099,38814,1311,1432,57,1883875,954326,38636,828,1166,53,1898561,958302,38245,2593,5585,58,1943779,964053,35195,3247,4144,51,1991112,975131,34247,2491,3575,67,2049854,987668,33096,2231,3039,42,2113770,1001593,32246,2173,3030,49,2176001,1010091,31340,1173,1015,33,2195323,1013430,31465,511,795,34,2214233,1015665,31147,2224,4506,39,2285545,1019608,28826
2608,4200,54,1866049,949099,38814,1311,1432,57,1883875,954326,38636,828,1166,53,1898561,958302,38245,2593,5585,58,1943779,964053,35195,3247,4144,51,1991112,975131,34247,2491,3575,67,2049854,987668,33096,2231,3039,42,2113770,1001593,32246,2173,3030,49,2176001,1010091,31340,1173,1015,33,2195323,1013430,31465,511,795,34,2214233,1015665,31147,2224,4506,39,2285545,1019608,28826,2418,3255,44,2353393,1026301,27945
1311,1432,57,1883875,954326,38636,828,1166,53,1898561,958302,38245,2593,5585,58,1943779,964053,35195,3247,4144,51,1991112,975131,34247,2491,3575,67,2049854,987668,33096,2231,3039,42,2113770,1001593,32246,2173,3030,49,2176001,1010091,31340,1173,1015,33,2195323,1013430,31465,511,795,34,2214233,1015665,31147,2224,4506,39,2285545,1019608,28826,2418,3255,44,2353393,1026301,27945,1876,2755,37,2426542,1033721,27029
828,1166,53,1898561,958302,38245,2593,5585,58,1943779,964053,35195,3247,4144,51,1991112,975131,34247,2491,3575,67,2049854,987668,33096,2231,3039,42,2113770,1001593,32246,2173,3030,49,2176001,1010091,31340,1173,1015,33,2195323,1013430,31465,511,795,34,2214233,1015665,31147,2224,4506,39,2285545,1019608,28826,2418,3255,44,2353393,1026301,27945,1876,2755,37,2426542,1033721,27029,1578,2596,43,2506921,1042455,25968
2593,5585,58,1943779,964053,35195,3247,4144,51,1991112,975131,34247,2491,3575,67,2049854,987668,33096,2231,3039,42,2113770,1001593,32246,2173,3030,49,2176001,1010091,31340,1173,1015,33,2195323,1013430,31465,511,795,34,2214233,1015665,31147,2224,4506,39,2285545,1019608,28826,2418,3255,44,2353393,1026301,27945,1876,2755,37,2426542,1033721,27029,1578,2596,43,2506921,1042455,25968,1642,2735,28,2584149,1050623,24847
3247,4144,51,1991112,975131,34247,2491,3575,67,2049854,987668,33096,2231,3039,42,2113770,1001593,32246,2173,3030,49,2176001,1010091,31340,1173,1015,33,2195323,1013430,31465,511,795,34,2214233,1015665,31147,2224,4506,39,2285545,1019608,28826,2418,3255,44,2353393,1026301,27945,1876,2755,37,2426542,1033721,27029,1578,2596,43,2506921,1042455,25968,1642,2735,28,2584149,1050623,24847,729,845,31,2613577,1052231,24700
2491,3575,67,2049854,987668,33096,2231,3039,42,2113770,1001593,32246,2173,3030,49,2176001,1010091,31340,1173,1015,33,2195323,1013430,31465,511,795,34,2214233,1015665,31147,2224,4506,39,2285545,1019608,28826,2418,3255,44,2353393,1026301,27945,1876,2755,37,2426542,1033721,27029,1578,2596,43,2506921,1042455,25968,1642,2735,28,2584149,1050623,24847,729,845,31,2613577,1052231,24700,385,638,34,2637379,1053421,24413
2231,3039,42,2113770,1001593,32246,2173,3030,49,2176001,1010091,31340,1173,1015,33,2195323,1013430,31465,511,795,34,2214233,1015665,31147,2224,4506,39,2285545,1019608,28826,2418,3255,44,2353393,1026301,27945,1876,2755,37,2426542,1033721,27029,1578,2596,43,2506921,1042455,25968,1642,2735,28,2584149,1050623,24847,729,845,31,2613577,1052231,24700,385,638,34,2637379,1053421,24413,1546,3808,33,2708146,1058918,22118
2173,3030,49,2176001,1010091,31340,1173,1015,33,2195323,1013430,31465,511,795,34,2214233,1015665,31147,2224,4506,39,2285545,1019608,28826,2418,3255,44,2353393,1026301,27945,1876,2755,37,2426542,1033721,27029,1578,2596,43,2506921,1042455,25968,1642,2735,28,2584149,1050623,24847,729,845,31,2613577,1052231,24700,385,638,34,2637379,1053421,24413,1546,3808,33,2708146,1058918,22118,1697,2666,33,2783399,1066337,21116
1173,1015,33,2195323,1013430,31465,511,795,34,2214233,1015665,31147,2224,4506,39,2285545,1019608,28826,2418,3255,44,2353393,1026301,27945,1876,2755,37,2426542,1033721,27029,1578,2596,43,2506921,1042455,25968,1642,2735,28,2584149,1050623,24847,729,845,31,2613577,1052231,24700,385,638,34,2637379,1053421,24413,1546,3808,33,2708146,1058918,22118,1697,2666,33,2783399,1066337,21116,1268,2384,33,2866868,1073951,19967
511,795,34,2214233,1015665,31147,2224,4506,39,2285545,1019608,28826,2418,3255,44,2353393,1026301,27945,1876,2755,37,2426542,1033721,27029,1578,2596,43,2506921,1042455,25968,1642,2735,28,2584149,1050623,24847,729,845,31,2613577,1052231,24700,385,638,34,2637379,1053421,24413,1546,3808,33,2708146,1058918,22118,1697,2666,33,2783399,1066337,21116,1268,2384,33,2866868,1073951,19967,1230,2100,21,2944279,1081165,19076
2224,4506,39,2285545,1019608,28826,2418,3255,44,2353393,1026301,27945,1876,2755,37,2426542,1033721,27029,1578,2596,43,2506921,1042455,25968,1642,2735,28,2584149,1050623,24847,729,845,31,2613577,1052231,24700,385,638,34,2637379,1053421,24413,1546,3808,33,2708146,1058918,22118,1697,2666,33,2783399,1066337,21116,1268,2384,33,2866868,1073951,19967,1230,2100,21,2944279,1081165,19076,1053,2146,18,3036424,1087830,17965
2418,3255,44,2353393,1026301,27945,1876,2755,37,2426542,1033721,27029,1578,2596,43,2506921,1042455,25968,1642,2735,28,2584149,1050623,24847,729,845,31,2613577,1052231,24700,385,638,34,2637379,1053421,24413,1546,3808,33,2708146,1058918,22118,1697,2666,33,2783399,1066337,21116,1268,2384,33,2866868,1073951,19967,1230,2100,21,2944279,1081165,19076,1053,2146,18,3036424,1087830,17965,597,657,16,3068409,1089464,17889
1876,2755,37,2426542,1033721,27029,1578,2596,43,2506921,1042455,25968,1642,2735,28,2584149,1050623,24847,729,845,31,2613577,1052231,24700,385,638,34,2637379,1053421,24413,1546,3808,33,2708146,1058918,22118,1697,2666,33,2783399,1066337,21116,1268,2384,33,2866868,1073951,19967,1230,2100,21,2944279,1081165,19076,1053,2146,18,3036424,1087830,17965,597,657,16,3068409,1089464,17889,257,570,13,3096946,1090264,17563
1578,2596,43,2506921,1042455,25968,1642,2735,28,2584149,1050623,24847,729,845,31,2613577,1052231,24700,385,638,34,2637379,1053421,24413,1546,3808,33,2708146,1058918,22118,1697,2666,33,2783399,1066337,21116,1268,2384,33,2866868,1073951,19967,1230,2100,21,2944279,1081165,19076,1053,2146,18,3036424,1087830,17965,597,657,16,3068409,1089464,17889,257,570,13,3096946,1090264,17563,1136,2832,23,3156492,1096863,15844
1642,2735,28,2584149,1050623,24847,729,845,31,2613577,1052231,24700,385,638,34,2637379,1053421,24413,1546,3808,33,2708146,1058918,22118,1697,2666,33,2783399,1066337,21116,1268,2384,33,2866868,1073951,19967,1230,2100,21,2944279,1081165,19076,1053,2146,18,3036424,1087830,17965,597,657,16,3068409,1089464,17889,257,570,13,3096946,1090264,17563,1136,2832,23,3156492,1096863,15844,1202,2003,14,3231275,1109714,15029
729,845,31,2613577,1052231,24700,385,638,34,2637379,1053421,24413,1546,3808,33,2708146,1058918,22118,1697,2666,33,2783399,1066337,21116,1268,2384,33,2866868,1073951,19967,1230,2100,21,2944279,1081165,19076,1053,2146,18,3036424,1087830,17965,597,657,16,3068409,1089464,17889,257,570,13,3096946,1090264,17563,1136,2832,23,3156492,1096863,15844,1202,2003,14,3231275,1109714,15029,781,1826,16,3306940,1123533,13968
385,638,34,2637379,1053421,24413,1546,3808,33,2708146,1058918,22118,1697,2666,33,2783399,1066337,21116,1268,2384,33,2866868,1073951,19967,1230,2100,21,2944279,1081165,19076,1053,2146,18,3036424,1087830,17965,597,657,16,3068409,1089464,17889,257,570,13,3096946,1090264,17563,1136,2832,23,3156492,1096863,15844,1202,2003,14,3231275,1109714,15029,781,1826,16,3306940,1123533,13968,681,1507,17,3382351,1148923,13125
